id,view,source_group,role,feature_status,s16_feature_status,s8_feature_status,d_feature_status,r_feature_status,p_feature_status,published_original_path,published_original_revision
ai_humair_suno_bbaa678e26a27f7a,10s,Suno,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_bc79b1940b1fea58,10s,Suno,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_bd2f9c22f6d6df84,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_bd7d74791b052ab7,10s,Suno,locked,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_bee1ad92b34df880,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_bf5dd68706a6c9dc,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_c0bd15ab3081fc4a,10s,Suno,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_c3d91c7866f2eba6,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_c550b0e6c7bf4772,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_c6d5003dc5201589,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_c717fdff11899df3,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_c7484a112390015d,10s,Suno,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_c84d7cfc620591f4,10s,Suno,locked,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_c97869da8a60f900,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_c9c697acef20e3a1,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_c9f70d19d6e6e641,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_cb09eee5bc090635,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_cb6f210c16fa1dd1,10s,Suno,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_cbc5fe43d76d3ac3,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_cc04d65ea9e1b3b2,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_cd89b1bbaf959cc8,10s,Suno,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_ce6649bb4fa52a75,10s,Suno,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_ce72773ededa9033,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_d0e9ab00243916ce,10s,Suno,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_d0f0e3e29693f67e,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_d2c6905c0a1953bd,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_d330bad19759e694,10s,Suno,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_d37317068084c3b8,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_d53cdc461a57bb16,10s,Suno,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_d693b0c870b080f9,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_d6dd74752fc3acde,10s,Suno,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_d7715d80bc4a56de,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_d7c6626cd3066815,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_d80134eebd48510d,10s,Suno,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_d8e267cb0d0e9bc2,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_da1d2771b508bfa3,10s,Suno,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_da8528306bafba38,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_dbe96958e620571d,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_dd6c2b598eb8704b,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_de90c6ba433f0815,10s,Suno,locked,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_deb2ec7bcebd85d7,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_dfe492b197280c24,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_e13c0a7bf49c0ae4,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_e17dd4e67168620d,10s,Suno,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_e2d0d33d58fa0135,10s,Suno,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_e61de48757a3b332,10s,Suno,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_e7177bd8575c7af9,10s,Suno,locked,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_ea377b86e0a25a40,10s,Suno,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_eb59791a91fc6f5b,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_ec42b9f50c359594,10s,Suno,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_eca53efa9e3c64de,10s,Suno,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_ecc4ae7bc05009c8,10s,Suno,locked,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_eec2ae721fdd4e59,10s,Suno,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_ef138ac33290c165,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_ef79961d578cd9d4,10s,Suno,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_f0a99c3ba5211bd6,10s,Suno,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_f1234c3264ef652a,10s,Suno,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_f19729fa6d5701ee,10s,Suno,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_f594377e7d98185a,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_f5a94ad9701f4f4c,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_f5e8850f686cbd5a,10s,Suno,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_f625ed1a0a66a71d,10s,Suno,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_f70adea51a0b9006,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_f973109696cd571a,10s,Suno,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_f98c0213b22e8245,10s,Suno,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_f9a1fa59080191c7,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_f9db5e9289ebb272,10s,Suno,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_faa99760769dbcfe,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_fc44feb7f92c3679,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_fc49f9b8366bdede,10s,Suno,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_fd343425bff9a2f0,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_fdf658cbba8e2c7c,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_humair_suno_fe721ce94240c85f,10s,Suno,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_suno_unknown_02a1637c1859b1e1,10s,Suno,locked,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_suno_unknown_03157c477b70d68c,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_suno_unknown_045c19e769eebc0c,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_suno_unknown_0757aec80f01362c,10s,Suno,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_suno_unknown_08c6b141f838252a,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_suno_unknown_09f52756a4b93dfd,10s,Suno,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_suno_unknown_0b316fac53b5a509,10s,Suno,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_suno_unknown_0cf7de1f26138903,10s,Suno,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_suno_unknown_0d94b2e13987563e,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_suno_unknown_0da398a73a189592,10s,Suno,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_suno_unknown_0e64c8bbf1d7b54e,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_suno_unknown_0ea51c933211d833,10s,Suno,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_suno_unknown_107cd9076aac63e7,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_suno_unknown_10be307c565f6662,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_suno_unknown_1142cf77a96c5539,10s,Suno,locked,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_suno_unknown_11fd4e798f2ad815,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_suno_unknown_12de27b80094408c,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_suno_unknown_13bd41deb2cd32f5,10s,Suno,locked,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_suno_unknown_14f20c76c38473c9,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_suno_unknown_15065b779c98e08a,10s,Suno,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_suno_unknown_15d2e024ef206a00,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_suno_unknown_162ea79d47055289,10s,Suno,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_suno_unknown_164ce1e046846d1f,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_suno_unknown_16ad3e9aecea8e66,10s,Suno,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_suno_unknown_16b336cdbbf9373b,10s,Suno,locked,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_suno_unknown_19bb9d66e634425b,10s,Suno,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
ai_suno_unknown_1be5a15a9d6d3cdd,10s,Suno,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
