id,view,source_group,role,feature_status,s16_feature_status,s8_feature_status,d_feature_status,r_feature_status,p_feature_status,published_original_path,published_original_revision
human_fma_medium_53874d34fb7e163e,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_53874d34fb7e163e.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_53b1b132016c2830,30s,FMA,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,eligible,,
human_fma_medium_541764531923bd91,30s,FMA,development,complete,computed,computed,eligible,eligible,eligible,fma_originals_explicit_license_v1/audio/human_fma_medium_541764531923bd91.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_546f98137ec3fd2b,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_546f98137ec3fd2b.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_54be832dd94876a6,30s,FMA,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_54be832dd94876a6.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_55270f8ea04a4318,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_55270f8ea04a4318.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_559d928c76e7458d,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_559d928c76e7458d.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_563aceb6a4f8131e,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_fma_medium_592c6d0e522be4b6,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_592c6d0e522be4b6.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_59905a9d607abe49,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_59905a9d607abe49.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_59ad347f5f5f9f69,30s,FMA,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_59ad347f5f5f9f69.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_59fd8c3e197706d8,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_59fd8c3e197706d8.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_5a94068a9b320b73,30s,FMA,development,complete,computed,computed,eligible,eligible,eligible,fma_originals_explicit_license_v1/audio/human_fma_medium_5a94068a9b320b73.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_5a9e43efbb2305e9,30s,FMA,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_5a9e43efbb2305e9.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_5b3452120c9bbc72,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_5b3452120c9bbc72.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_5bcf82f181883cc6,30s,FMA,development,complete,computed,computed,eligible,eligible,eligible,fma_originals_explicit_license_v1/audio/human_fma_medium_5bcf82f181883cc6.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_5c345ff1c22c4ea9,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_5c345ff1c22c4ea9.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_5ce4ab62dbf28903,30s,FMA,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_5ce4ab62dbf28903.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_5e56696f5e93c60a,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_fma_medium_5e6e69ba6cdd179a,30s,FMA,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_fma_medium_5e9b8c1142d71ae3,30s,FMA,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_5e9b8c1142d71ae3.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_5eeb03eed7e158a2,30s,FMA,development,complete,computed,computed,eligible,eligible,eligible,,
human_fma_medium_5f0b730160efb720,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_5f0b730160efb720.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_6022b6f9f1c659ac,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_6022b6f9f1c659ac.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_6063eed0f43fce36,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_6063eed0f43fce36.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_60bde097179d29fe,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_fma_medium_60d88e3cad49045e,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_60d88e3cad49045e.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_61813d57e6d7c7db,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_61813d57e6d7c7db.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_625264a4f114e8b0,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_625264a4f114e8b0.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_631c3e8ac763b6fa,30s,FMA,development,complete,computed,computed,eligible,eligible,eligible,fma_originals_explicit_license_v1/audio/human_fma_medium_631c3e8ac763b6fa.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_633901042aac12f2,30s,FMA,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_fma_medium_641c00026fdbf534,30s,FMA,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_641c00026fdbf534.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_642d5ae3d4598f6b,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_642d5ae3d4598f6b.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_65060cac847d33ed,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_65060cac847d33ed.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_659da50f3e2a2a9c,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_659da50f3e2a2a9c.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_6638493834b2eec2,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_fma_medium_668baaed9531749e,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_668baaed9531749e.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_67ac07c840d05374,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_67ac07c840d05374.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_67cb2d4dd51a36ce,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_67cb2d4dd51a36ce.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_687bc84e36b1b2f1,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_687bc84e36b1b2f1.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_687cb0719a123da7,30s,FMA,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_687cb0719a123da7.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_69f1c77333d9a42a,30s,FMA,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_69f1c77333d9a42a.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_6a62a2edd7ae8ad4,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_6a62a2edd7ae8ad4.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_6a74af1532b15412,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_6a74af1532b15412.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_6ae6fef23d2b59a2,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_6ae6fef23d2b59a2.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_6ba9afc94e8c28de,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_6ba9afc94e8c28de.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_6bdf4f343fde403b,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_6bdf4f343fde403b.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_6d62e9119c34caa8,30s,FMA,development,complete,computed,computed,eligible,eligible,eligible,fma_originals_explicit_license_v1/audio/human_fma_medium_6d62e9119c34caa8.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_6ef4961c1304bafb,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_6ef4961c1304bafb.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_704683f6d51a272f,30s,FMA,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_fma_medium_709836fe701ccf7c,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_fma_medium_70d7cc28a1eed613,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_fma_medium_710559ef6eef098e,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_fma_medium_71281c5183bb78ae,30s,FMA,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_71281c5183bb78ae.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_724fa4c4acb5eb2c,30s,FMA,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_724fa4c4acb5eb2c.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_72613dc9e4425fa4,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_72613dc9e4425fa4.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_72e58c9fa5eea219,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_72e58c9fa5eea219.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_7311bc18511ed719,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_fma_medium_7325abde95a8abc0,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_7325abde95a8abc0.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_73e3f4c2d903c8d3,30s,FMA,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_73e3f4c2d903c8d3.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_741ad7dd9d5ade19,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_741ad7dd9d5ade19.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_7473993899fd3a46,30s,FMA,locked,complete,computed,computed,eligible,eligible,eligible,fma_originals_explicit_license_v1/audio/human_fma_medium_7473993899fd3a46.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_7590e66fcd8a3139,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_7590e66fcd8a3139.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_76756a0ab4c5a33e,30s,FMA,development,complete,computed,computed,eligible,eligible,eligible,fma_originals_explicit_license_v1/audio/human_fma_medium_76756a0ab4c5a33e.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_76af6d34102fc7b9,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,,
human_fma_medium_76ef9a3aa0bba659,30s,FMA,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_76ef9a3aa0bba659.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_77ce4d937d979928,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_77ce4d937d979928.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_786b799e4b710b07,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_786b799e4b710b07.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_79517af92626e7bd,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_79517af92626e7bd.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_79e6d668c5cbd1d9,30s,FMA,development,complete,computed,computed,eligible,unavailable_fewer_than_16_beats_or_invalid_intervals,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_79e6d668c5cbd1d9.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_7a20960c4ccb8877,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_7a20960c4ccb8877.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_7a254f1aa098601d,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_7a254f1aa098601d.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_7a7057e0ea9e1c09,30s,FMA,locked,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_7a7057e0ea9e1c09.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
human_fma_medium_7b22ca24f48b024c,30s,FMA,development,complete,computed,computed,eligible,eligible,unavailable_fewer_than_3_sections_or_downbeat_spans,fma_originals_explicit_license_v1/audio/human_fma_medium_7b22ca24f48b024c.mp3,1bee1265384dc069ad6d1247c0ae7bfd9db09761
