id,label,source_group,source_revision,source_locator,container_member,source_sha256,source_bytes,native_sample_rate_hz,native_duration_s,historical_role,acquisition_role,group_id,artist_or_creator_recorded,title_recorded,license_recorded,evaluation_allowed_recorded,provenance_grade,source_notes
human_mtt_042563,0,human_magnatagatune,042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd,hf://datasets/confit/magnatagatune@042e24c2c26a71168dd35edc3bc0cb47b2f3c3cd/mp3.zip,e/c_layne-the_sun_will_come_out_to_blind_you-10-everybodys_going_underground-0-29.mp3,ab69fe15aa553f4342e12cc92f2c0ae34df9357f2deff4884c000e4f16248fa4,117250,16000,29.156,development,development,human_magnatagatune:creator:C Layne,C Layne,Everybody's Going Underground,CC BY-NC-SA (Magnatune research use),yes,A-,artist-balanced; one excerpt per original track; vocal stratum
human_musicnet_1923,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/1923.wav,,116b5124dea7f1b6d653dbcf81d3d88516526c2ce7bcf49dfc631e923d299415,69355066,44100,393.16898,locked,locked_catalogue_test,human_musicnet:1923,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_1931,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/1931.wav,,635255c4c8381dce5625deb4398594e9304ffd54543fced87a8a93f9e7dc29a1,83173326,44100,471.503787,locked,locked_catalogue_test,human_musicnet:1931,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_1932,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/1932.wav,,f99ff14318f638203f94cbef3ae03b48936da6a266233a2b8bc7a98bd181d048,44109898,44100,250.055782,locked,locked_catalogue_test,human_musicnet:1932,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_1933,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/1933.wav,,392cb0e31a73f9dafe53f39fdcf297c19b2854f8c006bbe94ff4d800749724ce,62026494,44100,351.623787,locked,locked_catalogue_test,human_musicnet:1933,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2075,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2075.wav,,8507f02fffc86fbe8c2eeb93484dbcf855c8bdc882699a9e1c0731d7a509b10f,58037818,44100,329.012245,locked,locked_catalogue_test,human_musicnet:2075,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2076,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2076.wav,,d11c78f284056344f88e4a8a65ce10bd0398536992a22e33d71ba4be78d0cf7b,43660858,44100,247.510204,locked,locked_catalogue_test,human_musicnet:2076,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2077,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2077.wav,,4670c84d30864332c65da030732d196b4549a54aa97271f37837d64841e5e608,44121658,44100,250.122449,locked,locked_catalogue_test,human_musicnet:2077,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2078,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2078.wav,,7612d1a8410e0072c625553de51655eec1b6c513c905335303bdcaaba927ebd1,62797882,44100,355.996735,locked,locked_catalogue_test,human_musicnet:2078,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2079,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2079.wav,,ccebed115bd0f4e6dd588311989849991c56938fa60f9174c1f0a18eccd0fe08,49162810,44100,278.700408,locked,locked_catalogue_test,human_musicnet:2079,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2080,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2080.wav,,1794d69f6039cb4371e5729fc0a2ffbcd4fc62cb4a01cc3353ee1e23fe5f2095,41260090,44100,233.900408,locked,locked_catalogue_test,human_musicnet:2080,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2081,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2081.wav,,9e8da7bd4cc9ce00f9ed0f104a3342ec2c26708e02dc8695a9795e0e8a21c8fa,52904506,44100,299.911837,locked,locked_catalogue_test,human_musicnet:2081,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2082,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2082.wav,,c59cdb94ca095a731561a26f27959b05df9bedc38a0d8c93de2d79a53b391f74,60295738,44100,341.812245,locked,locked_catalogue_test,human_musicnet:2082,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2083,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2083.wav,,b3edfbcfd40000b08982bcc694c84c823e4ba06c93725e6a371688236652fa41,43218490,44100,245.002449,locked,locked_catalogue_test,human_musicnet:2083,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2104,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2104.wav,,055c932b99d815b311508b65c2d272913576b934d2aa53155e534b85e63955b9,65570018,44100,371.711791,locked,locked_catalogue_test,human_musicnet:2104,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2105,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2105.wav,,42477933d40714370d361791e2086eafa60126a2c662b5567bccee2c4e234c6e,51472130,44100,291.791791,locked,locked_catalogue_test,human_musicnet:2105,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2112,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2112.wav,,9735b456d142799c485e72d78a46004fe882d37d89a5807c7b1dabaac6a57702,158321722,44100,897.515102,locked,locked_catalogue_test,human_musicnet:2112,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2113,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2113.wav,,bd9c7067ab3727bae030a1077a8113e52018b6bd1aa11ea95ccf6c0817f682c3,62244922,44100,352.862041,locked,locked_catalogue_test,human_musicnet:2113,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2114,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2114.wav,,e3dcb6b86449e2f77a0cba6e4ab3661fef03a76851781b00f020ce718e889fb5,71101498,44100,403.069388,locked,locked_catalogue_test,human_musicnet:2114,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2116,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2116.wav,,140a7d4bde1324f181ad180c870409d0197e666488236173792355471a315140,72483898,44100,410.906122,locked,locked_catalogue_test,human_musicnet:2116,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2117,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2117.wav,,cff8d6e7693362c28344003a0c0da33f849c62b91f2f21861741d8980d3c70cc,46937146,44100,266.083265,locked,locked_catalogue_test,human_musicnet:2117,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2118,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2118.wav,,d5d1feeb92b510b6c06328ecab9e089704e55d2a47ae18c07b327819419a98d1,40946746,44100,232.124082,locked,locked_catalogue_test,human_musicnet:2118,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2119,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2119.wav,,13774732be2e889c7ddd1f0a4486e54e82819974092c8ce89b585772a7338fbc,51973690,44100,294.635102,locked,locked_catalogue_test,human_musicnet:2119,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2127,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2127.wav,,85443fad0f41bd638a389dbd313e8d20241a2680b7db666252a71714da632b09,91487290,44100,518.635102,locked,locked_catalogue_test,human_musicnet:2127,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2131,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2131.wav,,c787e2d55990bbd951e7c0eed407a2b6dcdc0ce99c88a4e2c70803126a0333ce,48430138,44100,274.546939,locked,locked_catalogue_test,human_musicnet:2131,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2138,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2138.wav,,8fe19cced2dd0469a6532e41b694da53935d4aba87b3382e990091f1ceb831f5,75838522,44100,429.923265,locked,locked_catalogue_test,human_musicnet:2138,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2140,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2140.wav,,8860ed76b20018f3b400ae4f35da0fa45e6242b7211f74665540765fdf828701,67304506,44100,381.54449,locked,locked_catalogue_test,human_musicnet:2140,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2147,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2147.wav,,bd26d91b56b96bbb98c58df3750178121d028ee91e9f55cab3ada85eae5f2a85,88519738,44100,501.812245,locked,locked_catalogue_test,human_musicnet:2147,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2148,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2148.wav,,aa2171b27353080af3f848f10bad078e8a26759873091723ff1fb9c9872afa1b,145115194,44100,822.648163,locked,locked_catalogue_test,human_musicnet:2148,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2149,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2149.wav,,0d9fa276281be933db75e38afc6d62bdb2e4e39ef22824add4695d9139258beb,84022330,44100,476.316735,locked,locked_catalogue_test,human_musicnet:2149,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2150,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2150.wav,,759b57337ccb0333d5f1e0e7ac09be751bd89462c5f0804b521e5dcaf030b67f,105679930,44100,599.092245,locked,locked_catalogue_test,human_musicnet:2150,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2151,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2151.wav,,8c93b7cab9c3630ae5a28decae630fce23438864122aa4468425520ccddd458e,94081594,44100,533.342041,locked,locked_catalogue_test,human_musicnet:2151,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2154,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2154.wav,,625b9074dbef48d4689cb8fbc77fdc23b3ce617b583b76ed3e8e2f5a6f9e0fd5,157741114,44100,894.223673,locked,locked_catalogue_test,human_musicnet:2154,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2155,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2155.wav,,246fd774f4137b296a96e46be7a6eedb75aef26f07c02666458852356bf66a20,106919482,44100,606.119184,locked,locked_catalogue_test,human_musicnet:2155,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2156,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2156.wav,,b3db9438775d8075e78af8402ebb6c1b11ca044cb3c14974cd86f9e1cbaa8133,33873466,44100,192.026122,locked,locked_catalogue_test,human_musicnet:2156,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2157,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2157.wav,,9abc63ee9538cffd180d291c11c3cd7c7bdffb231ea0ede29d58b9fe07c867e9,116605498,44100,661.028571,locked,locked_catalogue_test,human_musicnet:2157,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2158,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2158.wav,,e7214455eb4253713f9631ae899a264244bb95525f9d6a289add2fbd74766d31,85049914,44100,482.142041,locked,locked_catalogue_test,human_musicnet:2158,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2159,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2159.wav,,d0f5860200171c5e98e0ff41527a7a2559a8b32a53f16d13b7493b3f2ae5bdef,82294330,44100,466.520816,locked,locked_catalogue_test,human_musicnet:2159,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2160,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2160.wav,,1637c584f57c62938781a9a834c9ba88f28780d2df49bb8be281178e8f141dda,78847546,44100,446.981224,locked,locked_catalogue_test,human_musicnet:2160,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2161,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2161.wav,,7754f74b1ba9018d73cc3730021f4dbdbc4732f02d48149aa88ac65cf0f63aeb,70064698,44100,397.191837,locked,locked_catalogue_test,human_musicnet:2161,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2166,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2166.wav,,f345c9697bb6b660cca03aae07a24cc01b883eaf04e17658a8290431762870c2,112771642,44100,639.294694,locked,locked_catalogue_test,human_musicnet:2166,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
human_musicnet_2167,0,human_musicnet,15078b3037afe83bdcacb9cea14232e4debffd2b,https://huggingface.co/datasets/DreamyWanderer/MusicNet/resolve/15078b3037afe83bdcacb9cea14232e4debffd2b/data/train/2167.wav,,481dde24084eb7c0489c5207b86b843ef3ed13eceb1b6ef3583be96598a69f51,34126906,44100,193.462857,locked,locked_catalogue_test,human_musicnet:2167,,,public-domain or Creative Commons per MusicNet,locked_only,A-,all 330 recordings; no detector inspection before lock
