id,cohort,role,group_id,component_id,source_index
aime_riffusion_02791,historical_10s,development,aime:e642a60e4279a3a2,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02792,historical_10s,development,aime:a5f6953ff4ae94cf,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02793,historical_10s,development,aime:4aea9a4c8124cdb0,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02794,historical_10s,development,aime:5c77de61368624fe,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02795,historical_10s,development,aime:f433b755c2d88a54,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02796,historical_10s,development,aime:d04dd018ac1bdff8,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02797,historical_10s,development,aime:2a21df8d91d74280,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02798,historical_10s,development,aime:73df2f8257183be0,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02799,historical_10s,development,aime:e20b823fea6b7ef6,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02800,historical_10s,development,aime:87ed07ac5a4f1cee,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02801,historical_10s,development,aime:faae3d6dc8e65468,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02802,historical_10s,development,aime:1e31dc88a2668d58,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02803,historical_10s,development,aime:43d156f418ed165d,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02804,historical_10s,development,aime:b51540fae9a9864e,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02805,historical_10s,development,aime:5aeb4b7da9a1e5b1,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02806,historical_10s,development,aime:ae35faded27bf3ca,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02807,historical_10s,development,aime:114f4f28ae0b42ad,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02808,historical_10s,development,aime:47a2f48f18a6d8cd,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02809,historical_10s,development,aime:84d871bae0dbd713,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02810,historical_10s,development,aime:762995238cc7a4be,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02811,historical_10s,development,aime:2e4ef3f7d32f60ab,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02812,historical_10s,development,aime:5ea0731991fc2cf0,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02813,historical_10s,development,aime:cda3c32bf33cf5d3,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02814,historical_10s,development,aime:4dc0f2d6d53a3239,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02815,historical_10s,development,aime:3e9c4f58ba9c74b2,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02816,historical_10s,development,aime:88505085ac7d86b4,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02817,historical_10s,development,aime:43981bbfc22919dd,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02818,historical_10s,development,aime:a8a0950b608f3a63,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02819,historical_10s,development,aime:7d361e962d5f1218,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02820,historical_10s,development,aime:e7d0f57daf968209,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02821,historical_10s,development,aime:bde99b9eae4a72f2,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02822,historical_10s,development,aime:84cf37a9f196f617,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02823,historical_10s,development,aime:0d57cad825eff491,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02824,historical_10s,development,aime:8fb091516e8c6ae8,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02825,historical_10s,development,aime:354d65f8c922be75,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02826,historical_10s,development,aime:e755087b30d882da,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02827,historical_10s,development,aime:6dcae9388633957e,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02828,historical_10s,development,aime:a95e7be1ecc7abb9,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02829,historical_10s,development,aime:ec8ad37f43eb313f,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02830,historical_10s,development,aime:b0126a6a3e215ccf,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02831,historical_10s,development,aime:9168e96de66765d9,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02832,historical_10s,development,aime:9d23d17618a09bfe,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02833,historical_10s,development,aime:ac960272e31edc64,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02834,historical_10s,development,aime:48c374447a031aab,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02835,historical_10s,development,aime:5d52c3ad04854455,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02836,historical_10s,development,aime:fdebe67c6197eec7,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02837,historical_10s,development,aime:3f4c43a2eb71e830,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02838,historical_10s,development,aime:84f9236dd1f63d15,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02839,historical_10s,development,aime:d3100171c968af4d,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02840,historical_10s,development,aime:a89c4c1ac2b61f18,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02841,historical_10s,development,aime:c65f07a2c5936ecb,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02842,historical_10s,development,aime:d2a6bbf1068ea7e2,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02843,historical_10s,development,aime:60810331950d9e1d,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02844,historical_10s,development,aime:5135c3e531c591ce,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02845,historical_10s,development,aime:074cf59f5131953c,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02846,historical_10s,development,aime:9b633114690c5947,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02847,historical_10s,development,aime:3e22a6375f5aff4d,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02848,historical_10s,development,aime:d6bc1451d3dbe1e8,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02849,historical_10s,development,aime:1c2174c87a0832a7,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02850,historical_10s,development,aime:e820367bd68d1bfd,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02851,historical_10s,development,aime:6e3704989b092abf,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02852,historical_10s,development,aime:297eb580bf5160ed,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02853,historical_10s,development,aime:d5ce6b571994b414,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02854,historical_10s,development,aime:37b4066c62d883ae,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02855,historical_10s,development,aime:5e39fcb0c4ec1681,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02856,historical_10s,development,aime:46b99b6d3e91ebac,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02857,historical_10s,development,aime:1d5edb2953576885,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02858,historical_10s,development,aime:f2e7a4efe193301e,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02859,historical_10s,development,aime:f2be6056547fe745,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02860,historical_10s,development,aime:cec6444e5d1cdf3f,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02861,historical_10s,development,aime:68ff81d452f30657,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02862,historical_10s,development,aime:5548b2b83e44507f,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02863,historical_10s,development,aime:e74d0668ce5a1d54,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02864,historical_10s,development,aime:c81c5cdffa28975d,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02865,historical_10s,development,aime:d9ac8c8dae04a04a,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02866,historical_10s,development,aime:cc9521dbb232f5a3,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02867,historical_10s,development,aime:f594d4a5d4c54471,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02868,historical_10s,development,aime:924509251d4a2d59,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02869,historical_10s,development,aime:f49c5479f43b80c6,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02870,historical_10s,development,aime:2780272797066528,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02871,historical_10s,development,aime:76917375c968b887,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02872,historical_10s,development,aime:98d09bbbeb8f8f61,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02873,historical_10s,development,aime:482c49dcd976ce8f,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02874,historical_10s,development,aime:58d62283b35d55d9,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02875,historical_10s,development,aime:39ebb3c8c271f108,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02876,historical_10s,development,aime:71fc267cec07bfb7,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02877,historical_10s,development,aime:08e4762d6ec74c63,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02878,historical_10s,development,aime:214f65544c9f6c1f,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02879,historical_10s,development,aime:2fab39bd97f61f43,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02880,historical_10s,development,aime:631e594115815ab9,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02881,historical_10s,development,aime:242165c625856204,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02882,historical_10s,development,aime:dc0febbb88e8198a,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02883,historical_10s,development,aime:d0be0272d054681b,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02884,historical_10s,development,aime:ab21ff625554db9b,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02885,historical_10s,development,aime:7917832520022634,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02886,historical_10s,development,aime:a0a28f1f879eebf9,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02887,historical_10s,development,aime:d39ae6e0850940fd,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02888,historical_10s,development,aime:10741119e6d82d94,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02889,historical_10s,development,aime:3d007cacc841a6c3,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02890,historical_10s,development,aime:5de190dc3a13c8c6,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02891,historical_10s,development,aime:0e56ca9ac019ae96,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02892,historical_10s,development,aime:298fe38dce0f2654,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02893,historical_10s,development,aime:4cd78955eb53f4d8,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02894,historical_10s,development,aime:ef61adf010fab796,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02895,historical_10s,development,aime:b799672a270d5024,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02896,historical_10s,development,aime:c4529432015913f7,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02897,historical_10s,development,aime:5b16a0404e96eccf,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02898,historical_10s,development,aime:90178c5182e222cf,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02899,historical_10s,development,aime:6d0c25e97bb8267b,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02900,historical_10s,development,aime:44167a2500fc6930,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02901,historical_10s,development,aime:115aa8eba1458771,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02902,historical_10s,development,aime:f86d1ff68af73d10,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02903,historical_10s,development,aime:50e047295f8cd8f2,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02904,historical_10s,development,aime:22d3d7b5cb8b857b,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02905,historical_10s,development,aime:3d6dd0f0f501bf78,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02906,historical_10s,development,aime:3cf39364caf501b7,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02907,historical_10s,development,aime:bb643964ff1a0e8b,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02908,historical_10s,development,aime:85874a920e2c6b00,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02909,historical_10s,development,aime:ad57811ad03ad334,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02910,historical_10s,development,aime:bfc136c3186c9a6d,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02911,historical_10s,development,aime:6b4dc7061f524e63,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02912,historical_10s,development,aime:11f57148bc522534,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02913,historical_10s,development,aime:0c49f7d13ab3ee1c,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02914,historical_10s,development,aime:c5a2a8eb58f04f90,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02915,historical_10s,development,aime:e527cf1e6f02eaf3,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02916,historical_10s,development,aime:ce6236de961c0e47,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02917,historical_10s,development,aime:ba68167d3e4027ef,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02918,historical_10s,development,aime:22d63bc0864b6990,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02919,historical_10s,development,aime:8c105a0d84a5288e,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02920,historical_10s,development,aime:82f5942203842f22,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02921,historical_10s,development,aime:8b06c7e9eb9daf3b,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02922,historical_10s,development,aime:e7ab2b43077399b4,,historical_input_inventory_v1/metadata_10s.csv
aime_riffusion_02923,historical_10s,development,aime:b6b0a9e37a782842,,historical_input_inventory_v1/metadata_10s.csv
